# Generated curated bigrams for multilingual keyboard parity.
# Format: prev<TAB>next<TAB>count
dobro	jutro	1500000
jutri	hiša	1400000
jutri	koledar	1400000
me	seznam	1400000
me	dokument	1400000
me	težava	1400000
me	hiša	1400000
me	koledar	1400000
seznam	seznam	1400000
seznam	dokument	1400000
seznam	težava	1400000
seznam	hiša	1400000
seznam	koledar	1400000
seznam	pred	1400000
seznam	po	1400000
seznam	jutri	1400000
seznam	danes	1400000
seznam	ta	1400000
seznam	doma	1400000
seznam	družino	1400000
seznam	ker	1400000
seznam	ko	1400000
seznam	prosim	1400000
seznam	in	1400000
in	seznam	1400000
in	dokument	1400000
in	težava	1400000
in	hiša	1400000
in	koledar	1400000
dokument	seznam	1400000
dokument	dokument	1400000
dokument	težava	1400000
dokument	hiša	1400000
dokument	koledar	1400000
dokument	pred	1400000
dokument	po	1400000
dokument	jutri	1400000
dokument	danes	1400000
dokument	ta	1400000
dokument	doma	1400000
dokument	družino	1400000
dokument	ker	1400000
dokument	ko	1400000
dokument	prosim	1400000
dokument	in	1400000
težava	seznam	1400000
težava	dokument	1400000
težava	težava	1400000
težava	hiša	1400000
težava	koledar	1400000
težava	pred	1400000
težava	po	1400000
težava	jutri	1400000
težava	danes	1400000
težava	ta	1400000
težava	doma	1400000
težava	družino	1400000
težava	ker	1400000
težava	ko	1400000
težava	prosim	1400000
težava	in	1400000
hiša	seznam	1400000
hiša	dokument	1400000
hiša	težava	1400000
hiša	hiša	1400000
hiša	koledar	1400000
hiša	pred	1400000
hiša	po	1400000
hiša	jutri	1400000
hiša	danes	1400000
hiša	ta	1400000
hiša	doma	1400000
hiša	družino	1400000
hiša	ker	1400000
hiša	ko	1400000
hiša	prosim	1400000
hiša	in	1400000
koledar	seznam	1400000
koledar	dokument	1400000
koledar	težava	1400000
koledar	hiša	1400000
koledar	koledar	1400000
koledar	pred	1400000
koledar	po	1400000
koledar	jutri	1400000
koledar	danes	1400000
koledar	ta	1400000
koledar	doma	1400000
koledar	družino	1400000
koledar	ker	1400000
koledar	ko	1400000
koledar	prosim	1400000
koledar	in	1400000
sprašuje	projekt	1400000
sprašuje	poročilo	1400000
sprašuje	sestanek	1400000
sprašuje	stranka	1400000
sprašuje	pisarna	1400000
sestanek	projekt	1400000
sestanek	poročilo	1400000
sestanek	sestanek	1400000
sestanek	stranka	1400000
sestanek	pisarna	1400000
poslati	projekt	1400000
poslati	poročilo	1400000
poslati	sestanek	1400000
poslati	stranka	1400000
poslati	pisarna	1400000
pripravljam	projekt	1400000
pripravljam	poročilo	1400000
pripravljam	sestanek	1400000
pripravljam	stranka	1400000
pripravljam	pisarna	1400000
omenja	projekt	1400000
omenja	poročilo	1400000
omenja	sestanek	1400000
omenja	stranka	1400000
omenja	pisarna	1400000
projekt	projekt	1400000
projekt	poročilo	1400000
projekt	sestanek	1400000
projekt	stranka	1400000
projekt	pisarna	1400000
projekt	pred	1400000
projekt	po	1400000
projekt	jutri	1400000
projekt	danes	1400000
projekt	ta	1400000
projekt	doma	1400000
projekt	družino	1400000
projekt	ker	1400000
projekt	ko	1400000
projekt	prosim	1400000
projekt	in	1400000
in	projekt	1400000
in	poročilo	1400000
in	sestanek	1400000
in	stranka	1400000
in	pisarna	1400000
poročilo	projekt	1400000
poročilo	poročilo	1400000
poročilo	sestanek	1400000
poročilo	stranka	1400000
poročilo	pisarna	1400000
poročilo	pred	1400000
poročilo	po	1400000
poročilo	jutri	1400000
poročilo	danes	1400000
poročilo	ta	1400000
poročilo	doma	1400000
poročilo	družino	1400000
poročilo	ker	1400000
poročilo	ko	1400000
poročilo	prosim	1400000
poročilo	in	1400000
sestanek	pred	1400000
sestanek	po	1400000
sestanek	jutri	1400000
sestanek	danes	1400000
sestanek	ta	1400000
sestanek	doma	1400000
sestanek	družino	1400000
sestanek	ker	1400000
sestanek	ko	1400000
sestanek	prosim	1400000
sestanek	in	1400000
stranka	projekt	1400000
stranka	poročilo	1400000
stranka	sestanek	1400000
stranka	stranka	1400000
stranka	pisarna	1400000
stranka	pred	1400000
stranka	po	1400000
stranka	jutri	1400000
stranka	danes	1400000
stranka	ta	1400000
stranka	doma	1400000
stranka	družino	1400000
stranka	ker	1400000
stranka	ko	1400000
stranka	prosim	1400000
stranka	in	1400000
pisarna	projekt	1400000
pisarna	poročilo	1400000
pisarna	sestanek	1400000
pisarna	stranka	1400000
pisarna	pisarna	1400000
pisarna	pred	1400000
pisarna	po	1400000
pisarna	jutri	1400000
pisarna	danes	1400000
pisarna	ta	1400000
pisarna	doma	1400000
pisarna	družino	1400000
pisarna	ker	1400000
pisarna	ko	1400000
pisarna	prosim	1400000
pisarna	in	1400000
sprašuje	otroci	1400000
sprašuje	starši	1400000
sprašuje	družina	1400000
sprašuje	rojstni	1400000
sprašuje	dom	1400000
vzame	otroci	1400000
vzame	starši	1400000
vzame	družina	1400000
vzame	rojstni	1400000
vzame	dom	1400000
želijo	otroci	1400000
želijo	starši	1400000
želijo	družina	1400000
želijo	rojstni	1400000
želijo	dom	1400000
pride	otroci	1400000
pride	starši	1400000
pride	družina	1400000
pride	rojstni	1400000
pride	dom	1400000
vidimo	otroci	1400000
vidimo	starši	1400000
vidimo	družina	1400000
vidimo	rojstni	1400000
vidimo	dom	1400000
otroci	otroci	1400000
otroci	starši	1400000
otroci	družina	1400000
otroci	rojstni	1400000
otroci	dom	1400000
otroci	pred	1400000
otroci	po	1400000
otroci	jutri	1400000
otroci	danes	1400000
otroci	ta	1400000
otroci	doma	1400000
otroci	družino	1400000
otroci	ker	1400000
otroci	ko	1400000
otroci	prosim	1400000
otroci	in	1400000
in	otroci	1400000
in	starši	1400000
in	družina	1400000
in	rojstni	1400000
in	dom	1400000
starši	otroci	1400000
starši	starši	1400000
starši	družina	1400000
starši	rojstni	1400000
starši	dom	1400000
starši	pred	1400000
starši	po	1400000
starši	jutri	1400000
starši	danes	1400000
starši	ta	1400000
starši	doma	1400000
starši	družino	1400000
starši	ker	1400000
starši	ko	1400000
starši	prosim	1400000
starši	in	1400000
družina	otroci	1400000
družina	starši	1400000
družina	družina	1400000
družina	rojstni	1400000
družina	dom	1400000
družina	pred	1400000
družina	po	1400000
družina	jutri	1400000
družina	danes	1400000
družina	ta	1400000
družina	doma	1400000
družina	družino	1400000
družina	ker	1400000
družina	ko	1400000
družina	prosim	1400000
družina	in	1400000
dan	otroci	1400000
dan	starši	1400000
dan	družina	1400000
dan	rojstni	1400000
dan	dom	1400000
dan	pred	1400000
dan	po	1400000
dan	jutri	1400000
dan	danes	1400000
dan	ta	1400000
dan	doma	1400000
dan	družino	1400000
dan	ker	1400000
dan	ko	1400000
dan	prosim	1400000
dan	in	1400000
dom	otroci	1400000
dom	starši	1400000
dom	družina	1400000
dom	rojstni	1400000
dom	dom	1400000
dom	pred	1400000
dom	po	1400000
dom	jutri	1400000
dom	danes	1400000
dom	ta	1400000
dom	doma	1400000
dom	družino	1400000
dom	ker	1400000
dom	ko	1400000
dom	prosim	1400000
dom	in	1400000
odhaja	vlak	1400000
odhaja	avtobus	1400000
odhaja	avto	1400000
odhaja	postaja	1400000
odhaja	hotel	1400000
odhaja	letališče	1400000
rezervirati	vlak	1400000
rezervirati	avtobus	1400000
rezervirati	avto	1400000
rezervirati	postaja	1400000
rezervirati	hotel	1400000
rezervirati	letališče	1400000
za	vlak	1400000
za	avtobus	1400000
za	avto	1400000
za	postaja	1400000
za	hotel	1400000
za	letališče	1400000
ima	vlak	1400000
ima	avtobus	1400000
ima	avto	1400000
ima	postaja	1400000
ima	hotel	1400000
ima	letališče	1400000
potrjuje	vlak	1400000
potrjuje	avtobus	1400000
potrjuje	avto	1400000
potrjuje	postaja	1400000
potrjuje	hotel	1400000
potrjuje	letališče	1400000
vlak	vlak	1400000
vlak	avtobus	1400000
vlak	avto	1400000
vlak	postaja	1400000
vlak	hotel	1400000
vlak	letališče	1400000
vlak	pred	1400000
vlak	po	1400000
vlak	jutri	1400000
vlak	danes	1400000
vlak	ta	1400000
vlak	doma	1400000
vlak	družino	1400000
vlak	ker	1400000
vlak	ko	1400000
vlak	prosim	1400000
vlak	in	1400000
in	vlak	1400000
in	avtobus	1400000
in	avto	1400000
in	postaja	1400000
in	hotel	1400000
in	letališče	1400000
avtobus	vlak	1400000
avtobus	avtobus	1400000
avtobus	avto	1400000
avtobus	postaja	1400000
avtobus	hotel	1400000
avtobus	letališče	1400000
avtobus	pred	1400000
avtobus	po	1400000
avtobus	jutri	1400000
avtobus	danes	1400000
avtobus	ta	1400000
avtobus	doma	1400000
avtobus	družino	1400000
avtobus	ker	1400000
avtobus	ko	1400000
avtobus	prosim	1400000
avtobus	in	1400000
avto	vlak	1400000
avto	avtobus	1400000
avto	avto	1400000
avto	postaja	1400000
avto	hotel	1400000
avto	letališče	1400000
avto	pred	1400000
avto	po	1400000
avto	jutri	1400000
avto	danes	1400000
avto	ta	1400000
avto	doma	1400000
avto	družino	1400000
avto	ker	1400000
avto	ko	1400000
avto	prosim	1400000
avto	in	1400000
postaja	vlak	1400000
postaja	avtobus	1400000
postaja	avto	1400000
postaja	postaja	1400000
postaja	hotel	1400000
postaja	letališče	1400000
postaja	pred	1400000
postaja	po	1400000
postaja	jutri	1400000
postaja	danes	1400000
postaja	ta	1400000
postaja	doma	1400000
postaja	družino	1400000
postaja	ker	1400000
postaja	ko	1400000
postaja	prosim	1400000
postaja	in	1400000
hotel	vlak	1400000
hotel	avtobus	1400000
hotel	avto	1400000
hotel	postaja	1400000
hotel	hotel	1400000
hotel	letališče	1400000
hotel	pred	1400000
hotel	po	1400000
hotel	jutri	1400000
hotel	danes	1400000
hotel	ta	1400000
hotel	doma	1400000
hotel	družino	1400000
hotel	ker	1400000
hotel	ko	1400000
hotel	prosim	1400000
hotel	in	1400000
letališče	vlak	1400000
letališče	avtobus	1400000
letališče	avto	1400000
letališče	postaja	1400000
letališče	hotel	1400000
letališče	letališče	1400000
letališče	pred	1400000
letališče	po	1400000
letališče	jutri	1400000
letališče	danes	1400000
letališče	ta	1400000
letališče	doma	1400000
letališče	družino	1400000
letališče	ker	1400000
letališče	ko	1400000
letališče	prosim	1400000
letališče	in	1400000
pride	vlak	1400000
pride	avtobus	1400000
pride	metro	1400000
pride	pot	1400000
pride	postaja	1400000
pride	vozovnica	1400000
ima	metro	1400000
ima	pot	1400000
ima	vozovnica	1400000
vozovnico	vlak	1400000
vozovnico	avtobus	1400000
vozovnico	metro	1400000
vozovnico	pot	1400000
vozovnico	postaja	1400000
vozovnico	vozovnica	1400000
spreminja	vlak	1400000
spreminja	avtobus	1400000
spreminja	metro	1400000
spreminja	pot	1400000
spreminja	postaja	1400000
spreminja	vozovnica	1400000
čaka	vlak	1400000
čaka	avtobus	1400000
čaka	metro	1400000
čaka	pot	1400000
čaka	postaja	1400000
čaka	vozovnica	1400000
vlak	metro	1400000
vlak	pot	1400000
vlak	vozovnica	1400000
in	metro	1400000
in	pot	1400000
in	vozovnica	1400000
avtobus	metro	1400000
avtobus	pot	1400000
avtobus	vozovnica	1400000
metro	vlak	1400000
metro	avtobus	1400000
metro	metro	1400000
metro	pot	1400000
metro	postaja	1400000
metro	vozovnica	1400000
metro	pred	1400000
metro	po	1400000
metro	jutri	1400000
metro	danes	1400000
metro	ta	1400000
metro	doma	1400000
metro	družino	1400000
metro	ker	1400000
metro	ko	1400000
metro	prosim	1400000
metro	in	1400000
pot	vlak	1400000
pot	avtobus	1400000
pot	metro	1400000
pot	pot	1400000
pot	postaja	1400000
pot	vozovnica	1400000
pot	pred	1400000
pot	po	1400000
pot	jutri	1400000
pot	danes	1400000
pot	ta	1400000
pot	doma	1400000
pot	družino	1400000
pot	ker	1400000
pot	ko	1400000
pot	prosim	1400000
pot	in	1400000
postaja	metro	1400000
postaja	pot	1400000
postaja	vozovnica	1400000
vozovnica	vlak	1400000
vozovnica	avtobus	1400000
vozovnica	metro	1400000
vozovnica	pot	1400000
vozovnica	postaja	1400000
vozovnica	vozovnica	1400000
vozovnica	pred	1400000
vozovnica	po	1400000
vozovnica	jutri	1400000
vozovnica	danes	1400000
vozovnica	ta	1400000
vozovnica	doma	1400000
vozovnica	družino	1400000
vozovnica	ker	1400000
vozovnica	ko	1400000
vozovnica	prosim	1400000
vozovnica	in	1400000
začne	naloga	1400000
začne	knjiga	1400000
začne	ura	1400000
začne	šola	1400000
začne	izpit	1400000
omenja	naloga	1400000
omenja	knjiga	1400000
omenja	ura	1400000
omenja	šola	1400000
omenja	izpit	1400000
je	naloga	1400000
je	knjiga	1400000
je	ura	1400000
je	šola	1400000
je	izpit	1400000
zapira	naloga	1400000
zapira	knjiga	1400000
zapira	ura	1400000
zapira	šola	1400000
zapira	izpit	1400000
zahteva	naloga	1400000
zahteva	knjiga	1400000
zahteva	ura	1400000
zahteva	šola	1400000
zahteva	izpit	1400000
naloga	naloga	1400000
naloga	knjiga	1400000
naloga	ura	1400000
naloga	šola	1400000
naloga	izpit	1400000
naloga	pred	1400000
naloga	po	1400000
naloga	jutri	1400000
naloga	danes	1400000
naloga	ta	1400000
naloga	doma	1400000
naloga	družino	1400000
naloga	ker	1400000
naloga	ko	1400000
naloga	prosim	1400000
naloga	in	1400000
in	naloga	1400000
in	knjiga	1400000
in	ura	1400000
in	šola	1400000
in	izpit	1400000
knjiga	naloga	1400000
knjiga	knjiga	1400000
knjiga	ura	1400000
knjiga	šola	1400000
knjiga	izpit	1400000
knjiga	pred	1400000
knjiga	po	1400000
knjiga	jutri	1400000
knjiga	danes	1400000
knjiga	ta	1400000
knjiga	doma	1400000
knjiga	družino	1400000
knjiga	ker	1400000
knjiga	ko	1400000
knjiga	prosim	1400000
knjiga	in	1400000
ura	naloga	1400000
ura	knjiga	1400000
ura	ura	1400000
ura	šola	1400000
ura	izpit	1400000
ura	pred	1400000
ura	po	1400000
ura	jutri	1400000
ura	danes	1400000
ura	ta	1400000
ura	doma	1400000
ura	družino	1400000
ura	ker	1400000
ura	ko	1400000
ura	prosim	1400000
ura	in	1400000
šola	naloga	1400000
šola	knjiga	1400000
šola	ura	1400000
šola	šola	1400000
šola	izpit	1400000
šola	pred	1400000
šola	po	1400000
šola	jutri	1400000
šola	danes	1400000
šola	ta	1400000
šola	doma	1400000
šola	družino	1400000
šola	ker	1400000
šola	ko	1400000
šola	prosim	1400000
šola	in	1400000
izpit	naloga	1400000
izpit	knjiga	1400000
izpit	ura	1400000
izpit	šola	1400000
izpit	izpit	1400000
izpit	pred	1400000
izpit	po	1400000
izpit	jutri	1400000
izpit	danes	1400000
izpit	ta	1400000
izpit	doma	1400000
izpit	družino	1400000
izpit	ker	1400000
izpit	ko	1400000
izpit	prosim	1400000
izpit	in	1400000
potrjuje	zdravnik	1400000
potrjuje	lekarna	1400000
potrjuje	termin	1400000
potrjuje	zdravilo	1400000
potrjuje	recept	1400000
zapira	zdravnik	1400000
zapira	lekarna	1400000
zapira	termin	1400000
zapira	zdravilo	1400000
zapira	recept	1400000
prevzeti	zdravnik	1400000
prevzeti	lekarna	1400000
prevzeti	termin	1400000
prevzeti	zdravilo	1400000
prevzeti	recept	1400000
za	zdravnik	1400000
za	lekarna	1400000
za	zdravilo	1400000
za	recept	1400000
ostane	zdravnik	1400000
ostane	lekarna	1400000
ostane	termin	1400000
ostane	zdravilo	1400000
ostane	recept	1400000
zdravnik	zdravnik	1400000
zdravnik	lekarna	1400000
zdravnik	termin	1400000
zdravnik	zdravilo	1400000
zdravnik	recept	1400000
zdravnik	pred	1400000
zdravnik	po	1400000
zdravnik	jutri	1400000
zdravnik	danes	1400000
zdravnik	ta	1400000
zdravnik	doma	1400000
zdravnik	družino	1400000
zdravnik	ker	1400000
zdravnik	ko	1400000
zdravnik	prosim	1400000
zdravnik	in	1400000
in	zdravnik	1400000
in	lekarna	1400000
in	zdravilo	1400000
in	recept	1400000
lekarna	zdravnik	1400000
lekarna	lekarna	1400000
lekarna	termin	1400000
lekarna	zdravilo	1400000
lekarna	recept	1400000
lekarna	pred	1400000
lekarna	po	1400000
lekarna	jutri	1400000
lekarna	danes	1400000
lekarna	ta	1400000
lekarna	doma	1400000
lekarna	družino	1400000
lekarna	ker	1400000
lekarna	ko	1400000
lekarna	prosim	1400000
lekarna	in	1400000
termin	zdravnik	1400000
termin	lekarna	1400000
termin	zdravilo	1400000
termin	recept	1400000
zdravilo	zdravnik	1400000
zdravilo	lekarna	1400000
zdravilo	termin	1400000
zdravilo	zdravilo	1400000
zdravilo	recept	1400000
zdravilo	pred	1400000
zdravilo	po	1400000
zdravilo	jutri	1400000
zdravilo	danes	1400000
zdravilo	ta	1400000
zdravilo	doma	1400000
zdravilo	družino	1400000
zdravilo	ker	1400000
zdravilo	ko	1400000
zdravilo	prosim	1400000
zdravilo	in	1400000
recept	zdravnik	1400000
recept	lekarna	1400000
recept	termin	1400000
recept	zdravilo	1400000
recept	recept	1400000
recept	pred	1400000
recept	po	1400000
recept	jutri	1400000
recept	danes	1400000
recept	ta	1400000
recept	doma	1400000
recept	družino	1400000
recept	ker	1400000
recept	ko	1400000
recept	prosim	1400000
recept	in	1400000
kupiti	nakup	1400000
kupiti	kruh	1400000
kupiti	kava	1400000
kupiti	hrana	1400000
kupiti	seznam	1400000
vključuje	nakup	1400000
vključuje	kruh	1400000
vključuje	kava	1400000
vključuje	hrana	1400000
vključuje	seznam	1400000
dodaj	nakup	1400000
dodaj	kruh	1400000
dodaj	kava	1400000
dodaj	hrana	1400000
dodaj	seznam	1400000
pride	nakup	1400000
pride	kruh	1400000
pride	kava	1400000
pride	hrana	1400000
pride	seznam	1400000
spreminja	nakup	1400000
spreminja	kruh	1400000
spreminja	kava	1400000
spreminja	hrana	1400000
spreminja	seznam	1400000
nakup	nakup	1400000
nakup	kruh	1400000
nakup	kava	1400000
nakup	hrana	1400000
nakup	seznam	1400000
nakup	pred	1400000
nakup	po	1400000
nakup	jutri	1400000
nakup	danes	1400000
nakup	ta	1400000
nakup	doma	1400000
nakup	družino	1400000
nakup	ker	1400000
nakup	ko	1400000
nakup	prosim	1400000
nakup	in	1400000
in	nakup	1400000
in	kruh	1400000
in	kava	1400000
in	hrana	1400000
kruh	nakup	1400000
kruh	kruh	1400000
kruh	kava	1400000
kruh	hrana	1400000
kruh	seznam	1400000
kruh	pred	1400000
kruh	po	1400000
kruh	jutri	1400000
kruh	danes	1400000
kruh	ta	1400000
kruh	doma	1400000
kruh	družino	1400000
kruh	ker	1400000
kruh	ko	1400000
kruh	prosim	1400000
kruh	in	1400000
kava	nakup	1400000
kava	kruh	1400000
kava	kava	1400000
kava	hrana	1400000
kava	seznam	1400000
kava	pred	1400000
kava	po	1400000
kava	jutri	1400000
kava	danes	1400000
kava	ta	1400000
kava	doma	1400000
kava	družino	1400000
kava	ker	1400000
kava	ko	1400000
kava	prosim	1400000
kava	in	1400000
hrana	nakup	1400000
hrana	kruh	1400000
hrana	kava	1400000
hrana	hrana	1400000
hrana	seznam	1400000
hrana	pred	1400000
hrana	po	1400000
hrana	jutri	1400000
hrana	danes	1400000
hrana	ta	1400000
hrana	doma	1400000
hrana	družino	1400000
hrana	ker	1400000
hrana	ko	1400000
hrana	prosim	1400000
hrana	in	1400000
seznam	nakup	1400000
seznam	kruh	1400000
seznam	kava	1400000
seznam	hrana	1400000
jemo	večerja	1400000
jemo	kosilo	1400000
jemo	kuhinja	1400000
jemo	kruh	1400000
jemo	kava	1400000
pripravljam	večerja	1400000
pripravljam	kosilo	1400000
pripravljam	kuhinja	1400000
pripravljam	kruh	1400000
pripravljam	kava	1400000
za	večerja	1400000
za	kosilo	1400000
za	kuhinja	1400000
za	kruh	1400000
za	kava	1400000
bo	večerja	1400000
bo	kosilo	1400000
bo	kuhinja	1400000
bo	kruh	1400000
bo	kava	1400000
uporablja	večerja	1400000
uporablja	kosilo	1400000
uporablja	kuhinja	1400000
uporablja	kruh	1400000
uporablja	kava	1400000
večerja	večerja	1400000
večerja	kosilo	1400000
večerja	kuhinja	1400000
večerja	kruh	1400000
večerja	kava	1400000
večerja	pred	1400000
večerja	po	1400000
večerja	jutri	1400000
večerja	danes	1400000
večerja	ta	1400000
večerja	doma	1400000
večerja	družino	1400000
večerja	ker	1400000
večerja	ko	1400000
večerja	prosim	1400000
večerja	in	1400000
in	večerja	1400000
in	kosilo	1400000
in	kuhinja	1400000
kosilo	večerja	1400000
kosilo	kosilo	1400000
kosilo	kuhinja	1400000
kosilo	kruh	1400000
kosilo	kava	1400000
kosilo	pred	1400000
kosilo	po	1400000
kosilo	jutri	1400000
kosilo	danes	1400000
kosilo	ta	1400000
kosilo	doma	1400000
kosilo	družino	1400000
kosilo	ker	1400000
kosilo	ko	1400000
kosilo	prosim	1400000
kosilo	in	1400000
kuhinja	večerja	1400000
kuhinja	kosilo	1400000
kuhinja	kuhinja	1400000
kuhinja	kruh	1400000
kuhinja	kava	1400000
kuhinja	pred	1400000
kuhinja	po	1400000
kuhinja	jutri	1400000
kuhinja	danes	1400000
kuhinja	ta	1400000
kuhinja	doma	1400000
kuhinja	družino	1400000
kuhinja	ker	1400000
kuhinja	ko	1400000
kuhinja	prosim	1400000
kuhinja	in	1400000
kruh	večerja	1400000
kruh	kosilo	1400000
kruh	kuhinja	1400000
kava	večerja	1400000
